140 , 175 , 224 , 1581357749.491632
136 , 175 , 178 , 1581357749.507848
138 , 175 , 177 , 1581357749.5284164
136 , 178 , 171 , 1581357749.5488791
168 , 183 , 172 , 1581357749.5698154
172 , 175 , 185 , 1581357749.5897439
172 , 169 , 232 , 1581357749.6101706
139 , 175 , 185 , 1581357749.626678
138 , 181 , 178 , 1581357749.6439247
142 , 178 , 174 , 1581357749.659985
167 , 177 , 183 , 1581357749.6801426
135 , 169 , 180 , 1581357749.6961305
175 , 188 , 172 , 1581357749.712525
174 , 178 , 174 , 1581357749.733704
136 , 174 , 174 , 1581357749.7491174
168 , 171 , 181 , 1581357749.7682302
172 , 180 , 234 , 1581357749.7866294
171 , 175 , 174 , 1581357749.8030202
167 , 171 , 194 , 1581357749.8203723
139 , 180 , 180 , 1581357749.8395317
122 , 172 , 180 , 1581357749.8601172
145 , 171 , 174 , 1581357749.8765519
136 , 171 , 175 , 1581357749.8974526
168 , 172 , 236 , 1581357749.9175615
120 , 166 , 181 , 1581357749.9341486
137 , 169 , 177 , 1581357749.9504106
136 , 181 , 172 , 1581357749.9667935
171 , 177 , 174 , 1581357749.9831522
136 , 180 , 181 , 1581357749.999285
168 , 174 , 183 , 1581357750.020908
171 , 120 , 226 , 1581357750.040274
173 , 168 , 230 , 1581357750.05749
172 , 171 , 177 , 1581357750.0731611
167 , 181 , 180 , 1581357750.0897868
146 , 172 , 185 , 1581357750.1060376
141 , 181 , 177 , 1581357750.122162
136 , 168 , 181 , 1581357750.1388533
138 , 118 , 187 , 1581357750.154996
116 , 166 , 183 , 1581357750.1716406
166 , 120 , 177 , 1581357750.191867
137 , 177 , 181 , 1581357750.20798
138 , 171 , 180 , 1581357750.224148
178 , 175 , 181 , 1581357750.2408328
139 , 178 , 180 , 1581357750.261002
170 , 174 , 178 , 1581357750.2772586
134 , 180 , 175 , 1581357750.2939954
138 , 177 , 175 , 1581357750.31015
169 , 174 , 175 , 1581357750.3272066
115 , 172 , 181 , 1581357750.34749
136 , 172 , 178 , 1581357750.3636653
143 , 174 , 177 , 1581357750.3798764
169 , 180 , 181 , 1581357750.396192
168 , 174 , 185 , 1581357750.4176655
166 , 175 , 230 , 1581357750.4335873
134 , 165 , 228 , 1581357750.4508743
166 , 220 , 240 , 1581357750.4705186
165 , 181 , 172 , 1581357750.4867811
123 , 172 , 180 , 1581357750.506607
171 , 169 , 180 , 1581357750.523516
178 , 171 , 236 , 1581357750.5477066
169 , 171 , 178 , 1581357750.5645218
168 , 175 , 181 , 1581357750.5858424
171 , 171 , 174 , 1581357750.601593
148 , 177 , 171 , 1581357750.6186957
178 , 118 , 185 , 1581357750.6341722
138 , 169 , 230 , 1581357750.6509678
134 , 177 , 124 , 1581357750.6670926
173 , 171 , 188 , 1581357750.6833096
122 , 166 , 171 , 1581357750.7000816
137 , 177 , 228 , 1581357750.7162158
167 , 174 , 175 , 1581357750.7323658
167 , 166 , 230 , 1581357750.749257
141 , 169 , 228 , 1581357750.765671
170 , 185 , 174 , 1581357750.7823439
178 , 187 , 236 , 1581357750.8021512
138 , 171 , 180 , 1581357750.818555
138 , 181 , 178 , 1581357750.8350525
172 , 172 , 180 , 1581357750.8512914
136 , 165 , 177 , 1581357750.8723316
171 , 177 , 168 , 1581357750.8922079
171 , 117 , 180 , 1581357750.9099972
169 , 121 , 181 , 1581357750.9296246
171 , 171 , 174 , 1581357750.9459865
138 , 121 , 171 , 1581357750.9617758
169 , 175 , 228 , 1581357750.9781673
136 , 180 , 174 , 1581357750.9994452
172 , 181 , 168 , 1581357751.0192137
170 , 169 , 178 , 1581357751.0395308
171 , 174 , 169 , 1581357751.0561347
140 , 175 , 226 , 1581357751.072691
122 , 169 , 174 , 1581357751.0888922
169 , 177 , 183 , 1581357751.1051493
175 , 174 , 188 , 1581357751.126459
138 , 172 , 230 , 1581357751.1421578
171 , 169 , 169 , 1581357751.1602917
171 , 177 , 224 , 1581357751.1832702
177 , 185 , 172 , 1581357751.1997833
168 , 169 , 181 , 1581357751.215803
138 , 172 , 181 , 1581357751.232447
136 , 175 , 169 , 1581357751.2527783
122 , 172 , 178 , 1581357751.269033
171 , 177 , 230 , 1581357751.2873108
139 , 171 , 175 , 1581357751.3060315
170 , 169 , 177 , 1581357751.3221617
170 , 171 , 181 , 1581357751.3430438
134 , 174 , 181 , 1581357751.359024
134 , 177 , 175 , 1581357751.3801284
133 , 175 , 180 , 1581357751.395903
137 , 169 , 187 , 1581357751.4128604
138 , 171 , 168 , 1581357751.428562
171 , 165 , 183 , 1581357751.4450142
125 , 165 , 230 , 1581357751.4656508
171 , 174 , 236 , 1581357751.4864488
168 , 175 , 228 , 1581357751.5029368
132 , 123 , 180 , 1581357751.5190277
177 , 169 , 181 , 1581357751.5355508
171 , 120 , 232 , 1581357751.5516992
134 , 169 , 187 , 1581357751.5685363
138 , 232 , 175 , 1581357751.5918145
123 , 169 , 168 , 1581357751.609297
115 , 171 , 178 , 1581357751.6252408
167 , 122 , 178 , 1581357751.6413238
138 , 169 , 226 , 1581357751.6584034
136 , 181 , 198 , 1581357751.6745286
171 , 171 , 180 , 1581357751.690885
134 , 166 , 178 , 1581357751.7122784
136 , 177 , 177 , 1581357751.7317605
169 , 172 , 175 , 1581357751.7485175
168 , 224 , 180 , 1581357751.7643588
171 , 113 , 178 , 1581357751.7808769
173 , 178 , 228 , 1581357751.801837
171 , 175 , 183 , 1581357751.817908
138 , 178 , 178 , 1581357751.834856
138 , 121 , 228 , 1581357751.8504794
134 , 177 , 178 , 1581357751.8665833
138 , 175 , 236 , 1581357751.8878016
168 , 177 , 228 , 1581357751.9037302
171 , 172 , 180 , 1581357751.9245813
171 , 174 , 226 , 1581357751.9406343
138 , 174 , 236 , 1581357751.961097
169 , 180 , 180 , 1581357751.981189
138 , 172 , 187 , 1581357751.999615
147 , 185 , 181 , 1581357752.0185535
140 , 177 , 178 , 1581357752.035223
138 , 169 , 180 , 1581357752.0512924
169 , 171 , 181 , 1581357752.0675464
134 , 172 , 236 , 1581357752.0888276
139 , 178 , 177 , 1581357752.1086056
168 , 175 , 172 , 1581357752.1258476
170 , 172 , 169 , 1581357752.141681
175 , 174 , 187 , 1581357752.1578753
175 , 175 , 180 , 1581357752.1784923
168 , 178 , 172 , 1581357752.19455
167 , 180 , 242 , 1581357752.2116737
138 , 171 , 226 , 1581357752.2276242
119 , 174 , 185 , 1581357752.243605
137 , 171 , 169 , 1581357752.2604113
172 , 174 , 187 , 1581357752.2769
141 , 181 , 230 , 1581357752.2935176
175 , 174 , 183 , 1581357752.317578
171 , 172 , 183 , 1581357752.334455
167 , 175 , 185 , 1581357752.3503282
138 , 113 , 236 , 1581357752.3666391
133 , 166 , 181 , 1581357752.383778
167 , 180 , 222 , 1581357752.3993013
172 , 113 , 178 , 1581357752.4160178
169 , 169 , 180 , 1581357752.4363751
138 , 180 , 234 , 1581357752.4525402
138 , 181 , 242 , 1581357752.4740095
178 , 185 , 190 , 1581357752.4976575
171 , 177 , 183 , 1581357752.51835
138 , 181 , 177 , 1581357752.5344937
169 , 175 , 185 , 1581357752.5517435
168 , 174 , 175 , 1581357752.5679963
168 , 177 , 183 , 1581357752.5839257
171 , 174 , 183 , 1581357752.6002
141 , 181 , 175 , 1581357752.6163483
174 , 165 , 177 , 1581357752.6343603
139 , 177 , 236 , 1581357752.6535432
169 , 181 , 181 , 1581357752.6702442
113 , 181 , 174 , 1581357752.6863523
138 , 222 , 177 , 1581357752.7024028
170 , 181 , 175 , 1581357752.7232049
171 , 168 , 180 , 1581357752.7395146
169 , 175 , 234 , 1581357752.7577024
171 , 164 , 169 , 1581357752.776644
165 , 178 , 236 , 1581357752.7924154
170 , 187 , 228 , 1581357752.8171067
169 , 175 , 230 , 1581357752.8336413
168 , 177 , 224 , 1581357752.853828
171 , 165 , 180 , 1581357752.870299
168 , 171 , 242 , 1581357752.8875227
136 , 177 , 177 , 1581357752.9030397
174 , 172 , 240 , 1581357752.919627
167 , 171 , 181 , 1581357752.940317
135 , 180 , 175 , 1581357752.960802
135 , 174 , 178 , 1581357752.977056
167 , 226 , 226 , 1581357752.997334
120 , 174 , 183 , 1581357753.0221777
168 , 177 , 234 , 1581357753.038238
171 , 166 , 177 , 1581357753.0546823
167 , 175 , 181 , 1581357753.0711832
122 , 169 , 232 , 1581357753.087723
167 , 169 , 166 , 1581357753.1040678
146 , 177 , 180 , 1581357753.120158
145 , 177 , 174 , 1581357753.1371083
116 , 178 , 177 , 1581357753.157191
136 , 166 , 172 , 1581357753.1740212
140 , 178 , 172 , 1581357753.1901042
141 , 178 , 169 , 1581357753.2062855
171 , 178 , 175 , 1581357753.2232842
174 , 177 , 171 , 1581357753.2435188
172 , 123 , 228 , 1581357753.2597067
174 , 174 , 172 , 1581357753.2799535
169 , 120 , 169 , 1581357753.2962673
138 , 166 , 183 , 1581357753.3205793
171 , 180 , 228 , 1581357753.3414273
169 , 181 , 222 , 1581357753.3586128
172 , 168 , 228 , 1581357753.373745
141 , 171 , 177 , 1581357753.3906531
169 , 165 , 172 , 1581357753.4074564
171 , 171 , 181 , 1581357753.4233406
122 , 169 , 175 , 1581357753.4438596
168 , 112 , 185 , 1581357753.4601119
138 , 180 , 187 , 1581357753.4815009
169 , 172 , 183 , 1581357753.4973555
167 , 172 , 177 , 1581357753.5140436
168 , 172 , 175 , 1581357753.5341136
169 , 172 , 175 , 1581357753.550313
172 , 172 , 178 , 1581357753.5675216
117 , 172 , 224 , 1581357753.5870767
168 , 175 , 175 , 1581357753.6040416
169 , 165 , 169 , 1581357753.6201353
140 , 177 , 171 , 1581357753.6362355
137 , 220 , 180 , 1581357753.6572654
141 , 226 , 174 , 1581357753.6733484
165 , 177 , 175 , 1581357753.6907103
171 , 172 , 178 , 1581357753.7103522
168 , 177 , 180 , 1581357753.7266123
111 , 180 , 177 , 1581357753.7472854
134 , 175 , 174 , 1581357753.767484
138 , 166 , 165 , 1581357753.7840092
138 , 169 , 183 , 1581357753.800058
134 , 183 , 181 , 1581357753.820459
171 , 222 , 177 , 1581357753.8370826
133 , 168 , 183 , 1581357753.8541305
169 , 178 , 171 , 1581357753.8701649
138 , 166 , 226 , 1581357753.886023
168 , 168 , 180 , 1581357753.9069505
169 , 178 , 174 , 1581357753.9228923
171 , 177 , 175 , 1581357753.940617
122 , 172 , 178 , 1581357753.9603481
171 , 180 , 181 , 1581357753.9764483
138 , 175 , 178 , 1581357753.9927166
138 , 175 , 230 , 1581357754.0089211
169 , 177 , 174 , 1581357754.0297377
138 , 177 , 178 , 1581357754.0462039
174 , 181 , 178 , 1581357754.0630002
136 , 178 , 180 , 1581357754.082716
140 , 172 , 185 , 1581357754.0991116
168 , 180 , 181 , 1581357754.1158047
171 , 181 , 238 , 1581357754.1322017
140 , 172 , 228 , 1581357754.1487515
123 , 178 , 178 , 1581357754.1685698
139 , 185 , 230 , 1581357754.185238
116 , 171 , 228 , 1581357754.2137754
168 , 178 , 238 , 1581357754.2301338
177 , 174 , 180 , 1581357754.2510233
132 , 220 , 175 , 1581357754.2670264
171 , 169 , 181 , 1581357754.283642
146 , 178 , 171 , 1581357754.2999096
121 , 174 , 232 , 1581357754.3164105
171 , 181 , 175 , 1581357754.336816
167 , 169 , 178 , 1581357754.3530655
174 , 171 , 185 , 1581357754.3698478
174 , 172 , 192 , 1581357754.3858778
171 , 222 , 188 , 1581357754.402365
133 , 175 , 228 , 1581357754.418793
171 , 123 , 174 , 1581357754.434996
118 , 181 , 178 , 1581357754.4561396
140 , 171 , 180 , 1581357754.4759285
114 , 169 , 181 , 1581357754.4928586
134 , 175 , 181 , 1581357754.5088265
171 , 171 , 181 , 1581357754.5291717
168 , 172 , 177 , 1581357754.550394
170 , 171 , 190 , 1581357754.5663974
170 , 169 , 181 , 1581357754.5835104
166 , 180 , 238 , 1581357754.6033964
114 , 228 , 174 , 1581357754.6235635
172 , 172 , 180 , 1581357754.6441374
149 , 174 , 178 , 1581357754.6604147
170 , 224 , 187 , 1581357754.6768663
165 , 122 , 165 , 1581357754.6930826
172 , 177 , 177 , 1581357754.7141309
138 , 115 , 178 , 1581357754.7302196
140 , 185 , 181 , 1581357754.7485416
116 , 177 , 228 , 1581357754.766479
169 , 180 , 171 , 1581357754.7829175
167 , 174 , 177 , 1581357754.803967
180 , 175 , 168 , 1581357754.8199322
172 , 164 , 188 , 1581357754.8407757
138 , 185 , 118 , 1581357754.8608727
137 , 230 , 178 , 1581357754.877768
169 , 164 , 180 , 1581357754.894036
139 , 171 , 183 , 1581357754.9100528
173 , 175 , 181 , 1581357754.9266903
134 , 168 , 180 , 1581357754.942699
168 , 169 , 185 , 1581357754.9598184
136 , 171 , 180 , 1581357754.979706
173 , 180 , 232 , 1581357754.9961748
172 , 120 , 178 , 1581357755.0206504
135 , 171 , 178 , 1581357755.037137
137 , 185 , 169 , 1581357755.0579555
169 , 165 , 181 , 1581357755.0739665
136 , 175 , 185 , 1581357755.0946186
118 , 175 , 183 , 1581357755.1108613
171 , 181 , 177 , 1581357755.1277084
136 , 181 , 172 , 1581357755.1476588
122 , 178 , 178 , 1581357755.1642644
137 , 171 , 172 , 1581357755.1804214
170 , 178 , 181 , 1581357755.2010117
172 , 172 , 232 , 1581357755.221561
170 , 174 , 175 , 1581357755.2418134
178 , 120 , 178 , 1581357755.2622502
169 , 175 , 238 , 1581357755.2785873
175 , 175 , 172 , 1581357755.296225
177 , 114 , 124 , 1581357755.3156908
134 , 117 , 171 , 1581357755.332132
139 , 172 , 172 , 1581357755.3485518
180 , 168 , 174 , 1581357755.364553
171 , 171 , 175 , 1581357755.385725
118 , 172 , 185 , 1581357755.4015307
169 , 183 , 177 , 1581357755.4188015
136 , 171 , 175 , 1581357755.4383943
137 , 169 , 224 , 1581357755.4548116
114 , 180 , 232 , 1581357755.471351
171 , 168 , 180 , 1581357755.4875104
137 , 117 , 218 , 1581357755.504466
134 , 177 , 181 , 1581357755.5284798
170 , 171 , 171 , 1581357755.5453904
165 , 174 , 240 , 1581357755.5645833
169 , 178 , 180 , 1581357755.581656
136 , 171 , 175 , 1581357755.6023986
171 , 172 , 181 , 1581357755.6181386
167 , 177 , 240 , 1581357755.6384826
138 , 181 , 181 , 1581357755.6558661
172 , 177 , 183 , 1581357755.6723073
171 , 174 , 177 , 1581357755.6883857
170 , 178 , 180 , 1581357755.7044735
135 , 172 , 185 , 1581357755.7285812
171 , 172 , 187 , 1581357755.7455647
136 , 169 , 183 , 1581357755.7667456
137 , 232 , 187 , 1581357755.7826362
136 , 171 , 174 , 1581357755.7992413
121 , 171 , 177 , 1581357755.815547
136 , 175 , 177 , 1581357755.836155
114 , 187 , 178 , 1581357755.8522723
133 , 172 , 185 , 1581357755.8683817
171 , 177 , 175 , 1581357755.8896494
138 , 171 , 180 , 1581357755.909368
138 , 172 , 177 , 1581357755.9264004
136 , 174 , 168 , 1581357755.9424212
134 , 175 , 178 , 1581357755.958374
174 , 174 , 175 , 1581357755.97536
168 , 178 , 188 , 1581357755.9955788
169 , 175 , 183 , 1581357756.0136685
170 , 119 , 183 , 1581357756.0325482
136 , 180 , 242 , 1581357756.048753
138 , 175 , 177 , 1581357756.069584
171 , 168 , 181 , 1581357756.085523
172 , 175 , 228 , 1581357756.106312
137 , 175 , 226 , 1581357756.1222944
171 , 174 , 230 , 1581357756.139771
170 , 117 , 175 , 1581357756.1597176
145 , 174 , 234 , 1581357756.1757858
121 , 175 , 172 , 1581357756.192138
171 , 168 , 168 , 1581357756.2078967
136 , 180 , 230 , 1581357756.2324533
138 , 181 , 168 , 1581357756.249434
167 , 175 , 181 , 1581357756.267704
167 , 180 , 181 , 1581357756.2864797
142 , 172 , 175 , 1581357756.3028722
174 , 171 , 168 , 1581357756.3191164
139 , 122 , 166 , 1581357756.3394403
140 , 113 , 177 , 1581357756.3598962
136 , 169 , 230 , 1581357756.375817
172 , 181 , 180 , 1581357756.3969166
177 , 172 , 181 , 1581357756.413154
136 , 224 , 232 , 1581357756.4307842
175 , 181 , 187 , 1581357756.4540806
138 , 177 , 183 , 1581357756.4705567
122 , 175 , 187 , 1581357756.4871838
137 , 180 , 171 , 1581357756.5034194
169 , 171 , 174 , 1581357756.519832
168 , 169 , 180 , 1581357756.5359733
174 , 175 , 177 , 1581357756.5574315
139 , 174 , 226 , 1581357756.5771232
172 , 181 , 178 , 1581357756.5973825
168 , 169 , 230 , 1581357756.6140811
171 , 175 , 177 , 1581357756.6304955
145 , 169 , 177 , 1581357756.646774
148 , 174 , 236 , 1581357756.662999
139 , 178 , 181 , 1581357756.68402
171 , 175 , 177 , 1581357756.6999443
132 , 168 , 175 , 1581357756.7169225
177 , 177 , 234 , 1581357756.7363498
175 , 177 , 177 , 1581357756.753033
172 , 122 , 181 , 1581357756.7775216
134 , 180 , 181 , 1581357756.7940514
178 , 168 , 178 , 1581357756.8148298
138 , 178 , 177 , 1581357756.8309543
141 , 172 , 177 , 1581357756.8486512
170 , 175 , 172 , 1581357756.8679686
167 , 175 , 234 , 1581357756.8844712
171 , 181 , 232 , 1581357756.9052658
131 , 181 , 169 , 1581357756.9213474
137 , 180 , 177 , 1581357756.9376726
174 , 175 , 183 , 1581357756.957828
120 , 175 , 181 , 1581357756.978807
137 , 185 , 177 , 1581357756.9942775
138 , 171 , 174 , 1581357757.0116968
168 , 168 , 174 , 1581357757.0272572
172 , 175 , 177 , 1581357757.0437284
171 , 178 , 180 , 1581357757.0686016
177 , 177 , 180 , 1581357757.0847514
166 , 122 , 226 , 1581357757.105953
171 , 172 , 174 , 1581357757.1217656
180 , 178 , 175 , 1581357757.1384563
168 , 175 , 123 , 1581357757.1589453
123 , 181 , 181 , 1581357757.1750185
168 , 171 , 180 , 1581357757.191531
175 , 168 , 174 , 1581357757.2075305
134 , 120 , 238 , 1581357757.2289145
171 , 117 , 226 , 1581357757.2487216
167 , 172 , 177 , 1581357757.2666202
172 , 169 , 177 , 1581357757.2860897
138 , 177 , 174 , 1581357757.3024273
176 , 178 , 183 , 1581357757.3226259
175 , 178 , 238 , 1581357757.3386917
122 , 164 , 177 , 1581357757.3591256
114 , 185 , 169 , 1581357757.3755057
171 , 166 , 187 , 1581357757.3964558
121 , 171 , 188 , 1581357757.412518
170 , 181 , 180 , 1581357757.4304383
136 , 183 , 180 , 1581357757.4501894
135 , 174 , 187 , 1581357757.4708667
168 , 174 , 183 , 1581357757.4905438
169 , 169 , 180 , 1581357757.506733
146 , 172 , 181 , 1581357757.5231762
137 , 180 , 164 , 1581357757.53934
138 , 174 , 168 , 1581357757.5595455
172 , 175 , 192 , 1581357757.5761409
138 , 177 , 178 , 1581357757.5936582
168 , 171 , 180 , 1581357757.613481
170 , 178 , 165 , 1581357757.629825
171 , 171 , 175 , 1581357757.6498797
169 , 171 , 187 , 1581357757.666376
145 , 166 , 228 , 1581357757.687077
170 , 175 , 224 , 1581357757.7032797
134 , 180 , 177 , 1581357757.7232475
141 , 169 , 174 , 1581357757.7400706
171 , 180 , 183 , 1581357757.7567482
138 , 172 , 177 , 1581357757.773174
138 , 175 , 185 , 1581357757.7892728
168 , 180 , 174 , 1581357757.8098502
174 , 178 , 181 , 1581357757.8262024
141 , 181 , 192 , 1581357757.8448253
171 , 172 , 175 , 1581357757.863277
167 , 228 , 188 , 1581357757.8792756
121 , 187 , 188 , 1581357757.9002962
166 , 178 , 228 , 1581357757.91643
173 , 178 , 234 , 1581357757.93379
170 , 177 , 175 , 1581357757.9538383
171 , 220 , 185 , 1581357757.9699254
167 , 118 , 234 , 1581357757.98985
168 , 181 , 171 , 1581357758.0062842
171 , 175 , 180 , 1581357758.0271368
167 , 172 , 180 , 1581357758.043182
136 , 169 , 174 , 1581357758.0635498
168 , 166 , 181 , 1581357758.0793853
119 , 180 , 177 , 1581357758.0963154
138 , 181 , 234 , 1581357758.1119456
173 , 177 , 226 , 1581357758.1283643
175 , 172 , 171 , 1581357758.1448183
171 , 171 , 183 , 1581357758.1619358
138 , 171 , 181 , 1581357758.1780813
167 , 168 , 180 , 1581357758.1946495
138 , 187 , 232 , 1581357758.215364
132 , 180 , 187 , 1581357758.231597
142 , 168 , 175 , 1581357758.2480698
169 , 172 , 174 , 1581357758.2643607
171 , 177 , 178 , 1581357758.2810483
138 , 178 , 175 , 1581357758.2975721
134 , 174 , 172 , 1581357758.3135784
136 , 172 , 238 , 1581357758.3337855
167 , 172 , 183 , 1581357758.350504
171 , 232 , 174 , 1581357758.3670049
167 , 118 , 177 , 1581357758.3836691
171 , 171 , 238 , 1581357758.3996487
135 , 169 , 181 , 1581357758.4167721
168 , 175 , 234 , 1581357758.4361649
119 , 178 , 226 , 1581357758.4526656
139 , 174 , 178 , 1581357758.4735687
133 , 177 , 178 , 1581357758.4896095
140 , 175 , 183 , 1581357758.5108457
117 , 168 , 185 , 1581357758.53059
171 , 171 , 177 , 1581357758.547206
122 , 169 , 166 , 1581357758.5639055
141 , 174 , 190 , 1581357758.5797453
174 , 175 , 172 , 1581357758.5966284
134 , 169 , 181 , 1581357758.6120367
171 , 178 , 175 , 1581357758.6328595
136 , 174 , 181 , 1581357758.6495228
177 , 174 , 181 , 1581357758.666348
171 , 181 , 226 , 1581357758.6865835
139 , 220 , 224 , 1581357758.7025075
138 , 175 , 178 , 1581357758.7191107
171 , 171 , 181 , 1581357758.7354083
171 , 226 , 177 , 1581357758.7522311
117 , 183 , 178 , 1581357758.7683735
134 , 175 , 236 , 1581357758.7844157
171 , 177 , 181 , 1581357758.8054633
136 , 172 , 183 , 1581357758.8210516
120 , 172 , 185 , 1581357758.8429265
172 , 175 , 168 , 1581357758.862365
177 , 228 , 185 , 1581357758.8790412
172 , 181 , 181 , 1581357758.8952997
139 , 178 , 181 , 1581357758.911409
137 , 169 , 175 , 1581357758.928114
166 , 166 , 177 , 1581357758.9445355
136 , 120 , 181 , 1581357758.9608974
138 , 171 , 230 , 1581357758.9815853
174 , 168 , 180 , 1581357758.9975028
172 , 177 , 234 , 1581357759.018694
171 , 171 , 175 , 1581357759.0346053
132 , 177 , 187 , 1581357759.0513098
169 , 178 , 178 , 1581357759.0717704
136 , 183 , 236 , 1581357759.0919766
147 , 177 , 181 , 1581357759.10812
165 , 171 , 181 , 1581357759.1246426
166 , 172 , 228 , 1581357759.1454246
138 , 177 , 175 , 1581357759.161675
119 , 177 , 124 , 1581357759.1783967
117 , 180 , 224 , 1581357759.198583
175 , 181 , 183 , 1581357759.2145045
171 , 169 , 187 , 1581357759.2353241
167 , 185 , 224 , 1581357759.2513683
169 , 181 , 178 , 1581357759.272451
171 , 181 , 180 , 1581357759.288617
170 , 181 , 169 , 1581357759.3047473
138 , 178 , 181 , 1581357759.3256211
117 , 174 , 181 , 1581357759.3414845
138 , 177 , 178 , 1581357759.3675492
172 , 185 , 232 , 1581357759.3865554
169 , 178 , 168 , 1581357759.4043303
165 , 174 , 181 , 1581357759.4233067
139 , 175 , 180 , 1581357759.440133
143 , 181 , 181 , 1581357759.456483
175 , 175 , 178 , 1581357759.4725628
135 , 178 , 183 , 1581357759.4974306
135 , 115 , 175 , 1581357759.5135906
171 , 169 , 178 , 1581357759.5302444
